agar,tea,28.39
agar,custard,28.39
agar,salt,19.6
agar,coriander,14.786
agar,juniper,14.786
agar,juice,14.786
agar,sunflower oil,14.786
agar,oil,14.786
agar,lemon,14.786
agar,orange,14.786
agar,rice,14.786
agar,rose,14.786
agar,cream,14.700000000000001
agar,pepper,9.8
agar,seeds,9.8
agar,vinegar,4.9
agar,thyme,4.9
agar,soy sauce,4.9
agar,citric acid,4.9
agar,baking powder,4.9
agar,ginger,4.9
agave,lime,2270.0
agave,alcohol,2043.0
agave,coconut,1589.0
agave,eggs,1362.0
agave,pineapple,1135.0
agave,olive oil,1135.0
agave,almonds,908.0
agave,fish,906.0
agave,chicken,906.0
agave,cashew,681.0
agave,oat,681.0
agave,mint,681.0
agave,flour,454.0
agave,apricot,454.0
agave,bread,454.0
agave,kale,454.0
agave,broccoli,453.0
agave,eggplant,453.0
agave,cantaloupe,453.0
agave,carrots,453.0
agave,brussel sprouts,453.0
agave,collard,453.0
agave,potatoes,453.0
agave,cauliflower,227.0
agave,pistachio,227.0
agave,milk,227.0
agave,maple syrup,227.0
agave,fruit,227.0
agave,hibiscus,227.0
agave,water,227.0
agave,black beans,227.0
agave,barley,227.0
agave,radish,227.0
agave,pomegranate,227.0
agave,basil,227.0
agave,cucumber,227.0
agave,parsley,227.0
agave,quinoa,227.0
agave,scallions,227.0
agave,shallot,227.0
agave,cornmeal,227.0
agave,sugar,103.502
agave,coriander,73.92999999999999
agave,lemon,73.92999999999999
agave,orange,73.92999999999999
agave,salt,68.60000000000001
agave,date,56.78
agave,chocolate,56.78
agave,chili,49.0
agave,onion,44.358
agave,avocado,44.358
agave,grapefruit,44.358
agave,garlic,34.300000000000004
agave,miso,29.572
agave,oil,29.572
agave,bay leaf,28.39
agave,blackberries,28.39
agave,palm,28.39
agave,cheese,28.39
agave,mushrooms,28.39
agave,haricot,28.39
agave,tomato,28.39
agave,pepper,24.5
agave,coconut oil,19.6
agave,vanilla,19.6
agave,peanut butter,14.786
agave,sauce,14.786
agave,butter,14.786
agave,corn flour,14.786
agave,cherries,14.786
agave,ice,14.786
agave,fish sauce,14.786
agave,tahini,14.786
agave,spice,14.786
agave,vineger,14.786
agave,dill,14.786
agave,olives,14.786
agave,turmeric,14.786
agave,cocoa,14.786
agave,tapioca,14.786
agave,mayonnaise,14.786
agave,rice,14.786
agave,allspice,14.786
agave,mustard,14.700000000000001
agave,cinnamon,14.700000000000001
agave,paprika,9.8
agave,clove,9.8
agave,vinegar,9.8
agave,matcha,9.8
agave,sesame seed,9.8
agave,poblano,9.8
agave,ginger,9.8
agave,seeds,4.9
agave,seasoning,4.9
agave,soda,4.9
agave,gelatin,4.9
agave,bitters,4.9
agave,tamarind,4.9
agave,nutmeg,4.9
aioli,fish,1812.0
aioli,olive oil,1589.0
aioli,carrots,906.0
aioli,bread,681.0
aioli,parsley,681.0
aioli,eggs,454.0
aioli,eggplant,453.0
aioli,chicken,453.0
aioli,asparagus,453.0
aioli,potatoes,453.0
aioli,beef,453.0
aioli,shrimp,453.0
aioli,leeks,227.0
aioli,shallot,227.0
aioli,mint,227.0
aioli,lime,227.0
aioli,alcohol,227.0
aioli,radish,227.0
aioli,peas,227.0
aioli,scallions,227.0
aioli,lemon,88.716
aioli,salt,34.300000000000004
aioli,oil,29.572
aioli,bay leaf,28.39
aioli,tomato,28.39
aioli,zucchini,28.39
aioli,crab,28.39
aioli,haricot,28.39
aioli,cheese,28.39
aioli,chili,19.6
aioli,orange,14.786
aioli,chervil,14.786
aioli,herbes de provence,14.786
aioli,butter,14.786
aioli,rice,14.786
aioli,sugar,14.786
aioli,caper berries,14.786
aioli,clove,14.700000000000001
aioli,pepper,14.700000000000001
aioli,garlic,9.8
aioli,fennel,9.8
aioli,rosemary,9.8
aioli,saffron,4.9
aioli,marjoram,4.9
aioli,za'atar,4.9
aioli,thyme,4.9
aioli,vinegar,4.9
aioli,celery,4.9
ajwain,fish,2265.0
ajwain,flour,2043.0
ajwain,potatoes,1812.0
ajwain,yogurt,1362.0
ajwain,lamb,1359.0
ajwain,lime,1135.0
ajwain,water,908.0
ajwain,olive oil,908.0
ajwain,chicken,906.0
ajwain,peas,681.0
ajwain,bread,681.0
ajwain,mango,681.0
ajwain,salad,454.0
ajwain,mint,454.0
ajwain,leaves,454.0
ajwain,pomegranate,454.0
ajwain,beef,453.0
ajwain,pumpkin,227.0
ajwain,coconut,227.0
ajwain,milk,227.0
ajwain,semolina,227.0
ajwain,basil,227.0
ajwain,alcohol,227.0
ajwain,raisin,227.0
ajwain,cashew,227.0
ajwain,cucumber,227.0
ajwain,turkey,227.0
ajwain,coriander,192.218
ajwain,turmeric,192.218
ajwain,onion,162.646
ajwain,oil,162.646
ajwain,sugar,147.85999999999999
ajwain,bay leaf,141.95
ajwain,lemon,133.07399999999998
ajwain,tomato,113.56
ajwain,garam masala,103.502
ajwain,salt,93.10000000000001
ajwain,ghee,73.92999999999999
ajwain,gram flour,73.92999999999999
ajwain,ginger,68.60000000000001
ajwain,seeds,68.60000000000001
ajwain,chili,63.7
ajwain,butter,59.144
ajwain,corn oil,44.358
ajwain,pepper,44.1
ajwain,garlic,39.2
ajwain,cardamom,34.300000000000004
ajwain,sunflower oil,29.572
ajwain,clove,29.400000000000002
ajwain,tomato sauce,28.39
ajwain,chickpeas,28.39
ajwain,prawn,28.39
ajwain,date,28.39
ajwain,okra,28.39
ajwain,cumin,24.5
ajwain,cinnamon,19.6
ajwain,fenugreek,19.6
ajwain,rice,14.786
ajwain,nuts,14.786
ajwain,orange,14.786
ajwain,corn flour,14.786
ajwain,chutney,14.786
ajwain,fennel,14.700000000000001
ajwain,curry,9.8
ajwain,onion seed,9.8
ajwain,paprika,9.8
ajwain,cream,4.9
ajwain,caraway,4.9
ajwain,mustard seed,4.9
ajwain,tamarind,4.9
ajwain,salad oil,4.9
ajwain,celery,4.9
ajwain,masala,4.9
ajwain,asafoetida,4.9
alcohol,chicken,403170.0
alcohol,olive oil,328015.0
alcohol,eggs,229951.0
alcohol,beef,221970.0
alcohol,carrots,216987.0
alcohol,fish,195243.0
alcohol,potatoes,185277.0
alcohol,parsley,157538.0
alcohol,flour,154587.0
alcohol,pork,147678.0
alcohol,water,122126.0
alcohol,shallot,120310.0
alcohol,apples,96489.0
alcohol,bread,91254.0
alcohol,milk,85352.0
alcohol,lime,74683.0
alcohol,lamb,74292.0
alcohol,mint,52891.0
alcohol,ketchup,43357.0
alcohol,shrimp,42129.0
alcohol,mussels,39864.0
alcohol,basil,39498.0
alcohol,almonds,36547.0
alcohol,pear,36240.0
alcohol,tarragon,35639.0
alcohol,sausage,32163.0
alcohol,sage,31780.0
alcohol,peas,30645.0
alcohol,asparagus,26727.0
alcohol,duck,25368.0
alcohol,raisin,24970.0
alcohol,leeks,24516.0
alcohol,cabbage,24289.0
alcohol,butter,23982.892
alcohol,scallops,23556.0
alcohol,sugar,23095.732
alcohol,crème fraîche,22927.0
alcohol,onion,22533.863999999998
alcohol,scallions,22473.0
alcohol,broccoli,22197.0
alcohol,artichokes,21291.0
alcohol,chorizo,20838.0
alcohol,syrup,20657.0
alcohol,spinach,19976.0
alcohol,cranberries,19295.0
alcohol,ice cream,18841.0
alcohol,parsnips,18120.0
alcohol,meat,17252.0
alcohol,lobster,17214.0
alcohol,pineapple,16344.0
alcohol,coconut,16344.0
alcohol,cheese,16068.74
alcohol,fig,15855.0
alcohol,apricot,15436.0
alcohol,bay leaf,15075.09
alcohol,chestnut,14755.0
alcohol,lemon,14564.21
alcohol,lettuce,14301.0
alcohol,coffee beans,14074.0
alcohol,turkey,14074.0
alcohol,cucumber,13847.0
alcohol,kale,13166.0
alcohol,liver,13000.0
alcohol,leaves,12939.0
alcohol,tomato,12917.45
alcohol,yogurt,12485.0
alcohol,oil,11740.083999999999
alcohol,mushrooms,11554.73
alcohol,salt,11245.5
alcohol,prunes,10669.0
alcohol,walnut,10442.0
alcohol,hazelnut,10215.0
alcohol,turnips,9966.0
alcohol,watercress,9534.0
alcohol,pistachio,9307.0
alcohol,cornmeal,9307.0
alcohol,beans,8853.0
alcohol,rhubarb,8607.0
alcohol,chard,8607.0
alcohol,maple syrup,8172.0
alcohol,venison,8154.0
alcohol,rabbit,8154.0
alcohol,chicory,8154.0
alcohol,brussel sprouts,8154.0
alcohol,currant,7945.0
alcohol,plum,7718.0
alcohol,sour cream,7718.0
alcohol,grapes,7491.0
alcohol,pomegranate,7264.0
alcohol,black beans,7037.0
alcohol,fowl,7000.0
alcohol,butter beans,6795.0
alcohol,peanut,6583.0
alcohol,pecan,6583.0
alcohol,garlic,6360.200000000001
alcohol,cake,6356.0
alcohol,cockle,6342.0
alcohol,cauliflower,6129.0
alcohol,canola oil,6129.0
alcohol,orange,5943.972
alcohol,semolina,5902.0
alcohol,molasses,5902.0
alcohol,sweet potatoes,5889.0
alcohol,beet,5889.0
alcohol,cannellini beans,5889.0
alcohol,bacon,5706.39
alcohol,mango,5675.0
alcohol,lard,5675.0
alcohol,duck ,5675.0
alcohol,radish,5675.0
alcohol,chocolate,5507.66
alcohol,pasta,5507.66
alcohol,buttermilk,5448.0
alcohol,pumpkin,5448.0
alcohol,squash,5436.0
alcohol,salad,5221.0
alcohol,fruit,5221.0
alcohol,blueberries,5221.0
alcohol,eggplant,4983.0
alcohol,corn,4767.0
alcohol,plantain,4530.0
alcohol,cream,4351.200000000001
alcohol,coriander,4302.726
alcohol,rice,4110.508
alcohol,oat,4086.0
alcohol,banana,3832.65
alcohol,clams,3804.26
alcohol,pepper,3773.0000000000005
alcohol,thyme,3699.5000000000005
alcohol,bok choy,3632.0
alcohol,italian sausage,3624.0
alcohol,quince,3624.0
alcohol,passion fruit,3405.0
alcohol,honey,3297.278
alcohol,clove,3243.8
alcohol,yam,3178.0
alcohol,ox,3171.0
alcohol,brine,3171.0
alcohol,chili,3145.8
alcohol,tomato sauce,2952.56
alcohol,arugula,2951.0
alcohol,seaweed,2951.0
alcohol,chives,2794.554
alcohol,ginger,2773.4
alcohol,corn starch,2753.83
alcohol,sprouts,2724.0
alcohol,melon,2718.0
alcohol,nectarines,2718.0
alcohol,hen,2718.0
alcohol,fava beans,2718.0
alcohol,oyster,2718.0
alcohol,baby bok choy,2718.0
alcohol,vinegar,2685.2000000000003
alcohol,pastry,2555.1
alcohol,pudding,2497.0
alcohol,shortening,2497.0
alcohol,cashew,2497.0
alcohol,prawn,2441.54
alcohol,pancetta,2384.76
alcohol,ham,2271.2
alcohol,berries,2270.0
alcohol,crème de cassis,2270.0
alcohol,chips,2270.0
alcohol,crackers,2270.0
alcohol,boar,2265.0
alcohol,tomatillos,2265.0
alcohol,noodles,2242.81
alcohol,soy sauce,2229.5
alcohol,raspberries,2214.42
alcohol,caramel,2043.0
alcohol,walnut oil,2043.0
alcohol,barley,2043.0
alcohol,margarine,2043.0
alcohol,mutton,2000.0
alcohol,cinnamon,1837.5000000000002
alcohol,pickles,1816.0
alcohol,grits,1816.0
alcohol,celery,1813.0000000000002
alcohol,cantaloupe,1812.0
alcohol,vegetables,1803.892
alcohol,corn flour,1759.5339999999999
alcohol,oregano,1729.962
alcohol,veal,1675.01
alcohol,allspice,1670.818
alcohol,ice,1611.674
alcohol,strawberries,1589.8400000000001
alcohol,wasabi,1589.0
alcohol,rye,1589.0
alcohol,farro,1589.0
alcohol,beefsteak,1589.0
alcohol,fat,1533.06
alcohol,sunflower oil,1522.9579999999999
alcohol,marmalade,1362.0
alcohol,jam,1362.0
alcohol,aquavit,1362.0
alcohol,apple,1362.0
alcohol,rosemary,1347.5
alcohol,cherries,1315.954
alcohol,greens,1305.94
alcohol,vanilla,1303.4
alcohol,calamari,1277.55
alcohol,cocoa,1271.596
alcohol,mustard,1229.9
alcohol,dill,1227.238
alcohol,vineger,1212.452
alcohol,green beans,1192.38
alcohol,fennel,1141.7
alcohol,sorrel,1135.0
alcohol,mizuna,1135.0
alcohol,buckwheat,1135.0
alcohol,watermelon,1135.0
alcohol,lemon verbena,1135.0
alcohol,spelt,1135.0
alcohol,hibiscus,1135.0
alcohol,kimchi,1135.0
alcohol,caper berries,1108.95
alcohol,cream cheese,1107.21
alcohol,tea,1107.21
alcohol,crab,1050.43
alcohol,sesame oil,1029.0
alcohol,olives,1020.2339999999999
alcohol,fondant,1000.0
alcohol,nutmeg,965.3000000000001
alcohol,groundnut,946.304
alcohol,oatmeal,908.0
alcohol,pretzels,908.0
alcohol,goat,908.0
alcohol,pinto beans,908.0
alcohol,salsa,908.0
alcohol,tart,908.0
alcohol,kohlrabi,906.0
alcohol,florets,906.0
alcohol,borlotti beans,906.0
alcohol,crookneck squash,906.0
alcohol,northern beans,906.0
alcohol,tatsoi,906.0
alcohol,winter squash,906.0
alcohol,lasagna,906.0
alcohol,collard,906.0
alcohol,seeds,896.7
alcohol,spice,842.802
alcohol,blackberries,794.9200000000001
alcohol,tofu,794.9200000000001
alcohol,sauce,768.872
alcohol,beetroot,766.53
alcohol,star anise,754.6
alcohol,grapefruit,739.3
alcohol,starch,738.14
alcohol,date,709.75
alcohol,chervil,709.728
alcohol,juniper,709.728
alcohol,soda,681.1
alcohol,lemonade,681.0
alcohol,pancake,681.0
alcohol,panettone,681.0
alcohol,brazil nuts,681.0
alcohol,guaca,681.0
alcohol,flageolet,681.0
alcohol,sunflower seeds,681.0
alcohol,redcurrant,680.156
alcohol,baking powder,651.7
alcohol,paprika,641.9000000000001
alcohol,miso,621.012
alcohol,peach,621.012
alcohol,pine nuts,606.226
alcohol,kidney beans,567.8
alcohol,sesame seed,558.6
alcohol,chickpeas,539.41
alcohol,cookies,539.41
alcohol,bell pepper,534.1
alcohol,rutabaga,511.02
alcohol,turmeric,502.724
alcohol,peanut oil,458.366
alcohol,popcorn,454.0
alcohol,bulgur,454.0
alcohol,curd,454.0
alcohol,silver,454.0
alcohol,honeydew,454.0
alcohol,dulce de leche,454.0
alcohol,pattypan squash,454.0
alcohol,quinoa,454.0
alcohol,balm,454.0
alcohol,tapenade,454.0
alcohol,verjuice,454.0
alcohol,cereal,454.0
alcohol,furikake,454.0
alcohol,madeleine,454.0
alcohol,juice concentrate,454.0
alcohol,choy sum,453.0
alcohol,claws,453.0
alcohol,callaloo,453.0
alcohol,pate,453.0
alcohol,bison,453.0
alcohol,peaa,453.0
alcohol,worcestershire sauce,431.20000000000005
alcohol,cress,428.794
alcohol,wrappers,425.85
alcohol,broad beans,414.008
alcohol,fish sauce,399.222
alcohol,custard,397.46000000000004
alcohol,bamboo,397.46000000000004
alcohol,caviar,397.46000000000004
alcohol,cumin,382.20000000000005
alcohol,biscuit,369.07
alcohol,saffron,362.6
alcohol,bitters,352.8
alcohol,yeast,347.90000000000003
alcohol,mustard seed,328.3
alcohol,oyster sauce,328.3
alcohol,lemongrass,325.292
alcohol,treacle,325.292
alcohol,marzipan,312.29
alcohol,pie pastry,312.29
alcohol,curry,308.70000000000005
alcohol,zucchini,283.9
alcohol,X,283.9
alcohol,giblet,283.9
alcohol,daikon,283.9
alcohol,gherkins,283.9
alcohol,horseradish,280.93399999999997
alcohol,sigar,266.14799999999997
alcohol,avocado,266.14799999999997
alcohol,flower,259.70000000000005
alcohol,haricot,255.51
alcohol,fish ,255.51
alcohol,truffle,251.362
alcohol,samphire,236.576
alcohol,juice,236.576
alcohol,water chestnut,227.12
alcohol,vermicelli,227.12
alcohol,kumquat,227.12
alcohol,endive,227.12
alcohol,coleslaw,227.0
alcohol,preserves,227.0
alcohol,cactus,227.0
alcohol,kiwi,227.0
alcohol,citron,227.0
alcohol,summer squash,227.0
alcohol,millet,227.0
alcohol,escarole,227.0
alcohol,hummus,227.0
alcohol,frond,227.0
alcohol,chamomile,227.0
alcohol,tortilla,221.79
alcohol,five spice,220.50000000000003
alcohol,cardamom,210.70000000000002
alcohol,bean sauce,207.004
alcohol,okra,198.73000000000002
alcohol,couscous,198.73000000000002
alcohol,nuts,192.218
alcohol,rose,177.432
alcohol,clementine,177.432
alcohol,goose,177.432
alcohol,crayfish,170.34
alcohol,gravy,170.34
alcohol,beansprouts,162.646
alcohol,herbs,161.70000000000002
alcohol,marjoram,161.70000000000002
alcohol,seasoning,142.10000000000002
alcohol,white beans,141.95
alcohol,artichoke,141.95
alcohol,elderflower,141.95
alcohol,glucose,141.95
alcohol,grenadine,133.07399999999998
alcohol,meringue,133.07399999999998
alcohol,arrowroot,118.288
alcohol,chipotle,118.288
alcohol,chutney,118.288
alcohol,papaya,118.288
alcohol,sauerkraut,118.288
alcohol,tahini,118.288
alcohol,marshmallows,113.56
alcohol,lovage,113.56
alcohol,teriyaki,113.56
alcohol,malt,113.56
alcohol,garam masala,103.502
alcohol,chili sauce,98.0
alcohol,caraway,98.0
alcohol,gelatin,93.10000000000001
alcohol,poblano,93.10000000000001
alcohol,jerk,88.716
alcohol,cornichons,88.716
alcohol,candy,85.17
alcohol,corn oil,73.92999999999999
alcohol,harissa,73.92999999999999
alcohol,poppy,73.92999999999999
alcohol,wheat,73.92999999999999
alcohol,kelp,73.92999999999999
alcohol,peanut butter,73.92999999999999
alcohol,herbes de provence,73.92999999999999
alcohol,chipotle sauce,73.92999999999999
alcohol,mace,73.5
alcohol,soybeans,68.60000000000001
alcohol,borage,59.144
alcohol,tapioca,59.144
alcohol,amaranth,59.144
alcohol,gram flour,59.144
alcohol,tangerine,59.144
alcohol,ghee,59.144
alcohol,ponzu,56.78
alcohol,mung beans,56.78
alcohol,lyechee,56.78
alcohol,banana leaves,56.78
alcohol,long bean,56.78
alcohol,guanciale,56.78
alcohol,wafer,56.78
alcohol,coconut oil,49.0
alcohol,galangal,44.358
alcohol,tamarind,44.1
alcohol,agave,44.1
alcohol,citrus,39.2
alcohol,pink peppercorns,34.300000000000004
alcohol,lavender,34.300000000000004
alcohol,dashi,34.300000000000004
alcohol,stevia,29.572
alcohol,hijiki,29.572
alcohol,adobo,29.572
alcohol,yuzu,29.400000000000002
alcohol,gochugaru,29.400000000000002
alcohol,soup,28.39
alcohol,rape,28.39
alcohol,blood,28.39
alcohol,cacao,28.39
alcohol,lecithin,28.39
alcohol,quail,28.39
alcohol,gnocchi,28.39
alcohol,pastrami,28.39
alcohol,tempeh,28.39
alcohol,culantro,28.39
alcohol,lentil,27.0
alcohol,pasilla,24.5
alcohol,achiote,24.5
alcohol,macademia,19.6
alcohol,sumac,19.6
alcohol,umeboshi paste,14.786
alcohol,icing,14.786
alcohol,mayonnaise,14.786
alcohol,pectin,14.786
alcohol,bouillon,14.786
alcohol,orgeat syrup,14.786
alcohol,aioli,14.786
alcohol,saba,14.786
alcohol,guava,14.786
alcohol,salad dressing,14.700000000000001
alcohol,agar,14.700000000000001
alcohol,horseradish sauce,9.8
alcohol,xanthan gum,9.8
alcohol,cajun seasoning,9.8
alcohol,matcha,4.9
alcohol,onion seed,4.9
alcohol,masala,4.9
alcohol,citric acid,4.9
alcohol,amchur,4.9
alcohol,licorice,4.9
alcohol,ajwain,4.9
alcohol,habanero,4.9
alcohol,ras el hanout,4.9
alcohol,lemon pepper seasoning,4.9
alcohol,peppermint,4.9
alcohol,sansho,4.9
alcohol,shichimi,4.9
alcohol,aleppo pepper,4.9
alcohol,fenugreek,4.9
alcohol,relish,4.9
alcohol,msg,4.9
aleppo pepper,olive oil,7491.0
aleppo pepper,parsley,2724.0
aleppo pepper,bread,2043.0
aleppo pepper,mint,1816.0
aleppo pepper,beef,1812.0
aleppo pepper,chicken,1812.0
aleppo pepper,pork,1812.0
aleppo pepper,lamb,1812.0
aleppo pepper,yogurt,1589.0
aleppo pepper,potatoes,1359.0
aleppo pepper,carrots,1359.0
aleppo pepper,walnut,1135.0
aleppo pepper,chicory,906.0
aleppo pepper,artichokes,906.0
aleppo pepper,water,681.0
aleppo pepper,pomegranate,681.0
aleppo pepper,lime,681.0
aleppo pepper,sunflower seeds,681.0
aleppo pepper,cucumber,681.0
aleppo pepper,shallot,681.0
aleppo pepper,ketchup,454.0
aleppo pepper,scallions,454.0
aleppo pepper,eggs,454.0
aleppo pepper,popcorn,454.0
aleppo pepper,peanut,454.0
aleppo pepper,plum,454.0
aleppo pepper,kale,454.0
aleppo pepper,squash,453.0
aleppo pepper,chorizo,453.0
aleppo pepper,delicata squash,453.0
aleppo pepper,turnips,453.0
aleppo pepper,fish,453.0
aleppo pepper,merguez sausage,453.0
aleppo pepper,collard,453.0
aleppo pepper,jicama,453.0
aleppo pepper,melon,453.0
aleppo pepper,broccoli,453.0
aleppo pepper,lemon,325.292
aleppo pepper,milk,227.0
aleppo pepper,semolina,227.0
aleppo pepper,spinach,227.0
aleppo pepper,leaves,227.0
aleppo pepper,sage,227.0
aleppo pepper,peas,227.0
aleppo pepper,lettuce,227.0
aleppo pepper,alcohol,227.0
aleppo pepper,beans,227.0
aleppo pepper,currant,227.0
aleppo pepper,cauliflower,227.0
aleppo pepper,cabbage,227.0
aleppo pepper,bulgur,227.0
aleppo pepper,maple syrup,227.0
aleppo pepper,buckwheat,227.0
aleppo pepper,pecan,227.0
aleppo pepper,molasses,227.0
aleppo pepper,quinoa,227.0
aleppo pepper,crackers,227.0
aleppo pepper,cereal,227.0
aleppo pepper,pumpkin,227.0
aleppo pepper,coconut,227.0
aleppo pepper,pistachio,227.0
aleppo pepper,salt,205.8
aleppo pepper,onion,162.646
aleppo pepper,sugar,118.288
aleppo pepper,butter,118.288
aleppo pepper,tomato,113.56
aleppo pepper,cheese,113.56
aleppo pepper,coriander,103.502
aleppo pepper,dill,88.716
aleppo pepper,chocolate,85.17
aleppo pepper,vinegar,78.4
aleppo pepper,oil,73.92999999999999
aleppo pepper,honey,73.92999999999999
aleppo pepper,garlic,68.60000000000001
aleppo pepper,clove,63.7
aleppo pepper,turmeric,59.144
aleppo pepper,chives,44.358
aleppo pepper,tahini,44.358
aleppo pepper,pine nuts,44.358
aleppo pepper,pepper,44.1
aleppo pepper,rice,29.572
aleppo pepper,orange,29.572
aleppo pepper,chili,29.400000000000002
aleppo pepper,noodles,28.39
aleppo pepper,banana,28.39
aleppo pepper,bay leaf,28.39
aleppo pepper,greens,28.39
aleppo pepper,green beans,28.39
aleppo pepper,haricot,28.39
aleppo pepper,clams,28.39
aleppo pepper,tomato sauce,28.39
aleppo pepper,white beans,28.39
aleppo pepper,cumin,19.6
aleppo pepper,seeds,19.6
aleppo pepper,paprika,19.6
aleppo pepper,tortilla,14.786
aleppo pepper,peanut oil,14.786
aleppo pepper,oregano,14.786
aleppo pepper,peanut butter,14.786
aleppo pepper,allspice,14.786
aleppo pepper,caper berries,14.786
aleppo pepper,amaranth,14.786
aleppo pepper,spice,14.786
aleppo pepper,cocoa,14.786
aleppo pepper,juniper,14.786
